,price_eur,Forecasted Load,Solar,Wind Offshore,Wind Onshore,temp_c,wind_speed_100m,solar_dni,price_yesterday,gas_price
2025-01-11 14:00:00+00:00,105.23,13645.83,1884.0,144.0,421.0,3.7,22.314192,491.32486,128.69,45.008
2025-01-11 15:00:00+00:00,112.46,14075.24,1424.0,203.0,543.0,2.95,21.46835,241.66219,135.01,45.008
2025-01-11 16:00:00+00:00,120.12,14656.37,100.0,253.0,557.0,2.7,20.240198,0.0,142.6,45.008
2025-01-11 17:00:00+00:00,124.1,14813.73,0.0,286.0,580.0,2.55,20.57125,0.0,144.15,45.008
2025-01-11 18:00:00+00:00,135.0,14130.56,0.0,360.0,630.0,2.45,21.017649,0.0,141.1,45.008
2025-01-11 19:00:00+00:00,131.4,13625.05,0.0,343.0,600.0,2.45,21.800816,0.0,134.82,45.008
2025-01-11 20:00:00+00:00,124.2,13093.17,0.0,305.0,570.0,1.35,21.841648,0.0,122.51,45.008
2025-01-11 21:00:00+00:00,124.19,12703.79,0.0,294.0,555.0,1.6,22.91026,0.0,119.77,45.008
2025-01-11 22:00:00+00:00,105.94,12287.24,0.0,222.0,474.0,1.7,21.063076,0.0,111.74,45.008
2025-01-11 23:00:00+00:00,140.6,12002.34,0.0,164.0,420.0,0.6,18.930832,0.0,118.88,45.008
2025-01-12 00:00:00+00:00,115.0,11821.46,0.0,150.0,407.0,0.2,13.878688,0.0,104.09,45.008
2025-01-12 01:00:00+00:00,100.0,11467.06,0.0,149.0,458.0,0.85,15.210799,0.0,97.4,45.008
2025-01-12 02:00:00+00:00,90.0,11133.86,0.0,149.0,549.0,0.9,17.47484,0.0,95.8,45.008
2025-01-12 03:00:00+00:00,85.0,11013.17,0.0,145.0,674.0,1.05,18.955633,0.0,95.0,45.008
2025-01-12 04:00:00+00:00,89.9,11071.19,0.0,148.0,643.0,1.5,19.66536,0.0,98.61,45.008
2025-01-12 05:00:00+00:00,97.0,11105.5,0.0,172.0,598.0,1.15,16.862455,0.0,105.1,45.008
2025-01-12 06:00:00+00:00,101.75,11460.67,0.0,193.0,565.0,0.65,14.477417,0.0,119.9,45.008
2025-01-12 07:00:00+00:00,114.76,11814.49,0.0,174.0,480.0,1.1,14.618837,0.0,128.34,45.008
2025-01-12 08:00:00+00:00,120.07,12500.39,1.0,148.0,424.0,0.85,15.042659,0.0,141.93,45.008
2025-01-12 09:00:00+00:00,117.77,12986.02,219.0,121.0,394.0,2.4,14.584443,38.192883,127.81,45.008
2025-01-12 10:00:00+00:00,105.61,13261.02,882.0,109.0,352.0,3.45,13.948548,66.56458,101.61,45.008
2025-01-12 11:00:00+00:00,102.99,13469.19,1130.0,86.0,332.0,3.85,13.262714,4.0351777,97.57,45.008
2025-01-12 12:00:00+00:00,99.61,13523.13,1249.0,63.0,310.0,4.35,14.588885,3.5874848,93.15,45.008
2025-01-12 13:00:00+00:00,103.23,13513.85,1140.0,70.0,334.0,5.0,11.892265,365.37994,95.74,45.008
2025-01-12 14:00:00+00:00,116.32,13247.37,972.0,82.0,371.0,4.7,13.644427,257.81732,105.23,45.008
2025-01-12 15:00:00+00:00,129.52,13288.13,697.0,101.0,407.0,3.6,14.87153,97.272064,112.46,45.008
2025-01-12 16:00:00+00:00,138.12,13645.38,110.0,83.0,396.0,2.85,14.512064,0.0,120.12,45.008
2025-01-12 17:00:00+00:00,146.66,13703.77,0.0,69.0,395.0,2.25,16.084589,0.0,124.1,45.008
2025-01-12 18:00:00+00:00,142.79,13046.66,0.0,62.0,410.0,2.0,20.00512,0.0,135.0,45.008
2025-01-12 19:00:00+00:00,133.11,12520.62,0.0,50.0,343.0,2.25,15.833861,0.0,131.4,45.008
2025-01-12 20:00:00+00:00,126.85,12038.59,0.0,38.0,272.0,1.45,10.908951,0.0,124.2,45.008
2025-01-12 21:00:00+00:00,120.45,11657.91,0.0,34.0,206.0,1.6,8.39078,0.0,124.19,45.008
2025-01-12 22:00:00+00:00,114.9,11052.64,0.0,32.0,130.0,1.3,8.338489,0.0,105.94,45.008
2025-01-12 23:00:00+00:00,112.39,10791.35,0.0,29.0,43.0,1.2,8.827344,0.0,140.6,45.008
2025-01-13 00:00:00+00:00,105.07,10658.55,0.0,55.0,71.0,0.95,7.1321807,0.0,115.0,48.261
2025-01-13 01:00:00+00:00,104.46,10481.11,0.0,78.0,98.0,0.75,5.068846,0.0,100.0,48.261
2025-01-13 02:00:00+00:00,100.37,10564.81,0.0,107.0,150.0,0.65,7.628263,0.0,90.0,48.261
2025-01-13 03:00:00+00:00,100.0,10589.43,0.0,127.0,243.0,0.45,9.673221,0.0,85.0,48.261
2025-01-13 04:00:00+00:00,109.97,10748.82,0.0,138.0,283.0,-0.3,9.54,0.0,89.9,48.261
2025-01-13 05:00:00+00:00,138.67,11169.52,0.0,151.0,318.0,0.2,9.178235,0.0,97.0,48.261
2025-01-13 06:00:00+00:00,177.83,12141.99,0.0,172.0,351.0,-0.25,9.668195,0.0,101.75,48.261
2025-01-13 07:00:00+00:00,218.8,13369.52,0.0,200.0,456.0,-1.65,10.435344,0.0,114.76,48.261
2025-01-13 08:00:00+00:00,171.0,14018.88,7.0,262.0,595.0,-1.15,13.202726,0.0,120.07,48.261
2025-01-13 09:00:00+00:00,139.97,14058.4,522.0,319.0,765.0,-0.25,13.125196,198.4673,117.77,48.261
2025-01-13 10:00:00+00:00,115.58,14111.31,1930.0,277.0,665.0,1.1,12.57426,405.46268,105.61,48.261
2025-01-13 11:00:00+00:00,104.83,14007.62,2357.0,228.0,552.0,2.25,13.529966,551.2208,102.99,48.261
2025-01-13 12:00:00+00:00,103.11,14069.0,2554.0,187.0,465.0,3.1,10.8955765,735.1938,99.61,48.261
2025-01-13 13:00:00+00:00,105.55,14334.57,2746.0,215.0,549.0,4.4,16.108742,718.9785,103.23,48.261
2025-01-13 14:00:00+00:00,135.34,14407.18,2431.0,248.0,667.0,4.05,14.414617,617.8928,116.32,48.261
2025-01-13 15:00:00+00:00,140.82,14671.42,1886.0,268.0,790.0,2.75,13.337016,522.8618,129.52,48.261
2025-01-13 16:00:00+00:00,149.0,15305.93,86.0,358.0,895.0,0.3,14.707222,129.9625,138.12,48.261
2025-01-13 17:00:00+00:00,140.41,15157.87,0.0,459.0,1012.0,0.1,18.469963,0.0,146.66,48.261
2025-01-13 18:00:00+00:00,119.6,14379.91,0.0,477.0,1175.0,-0.6,20.441692,0.0,142.79,48.261
2025-01-13 19:00:00+00:00,105.0,13772.37,0.0,464.0,1204.0,-1.05,22.483435,0.0,133.11,48.261
2025-01-13 20:00:00+00:00,118.27,13209.67,0.0,450.0,1215.0,-1.35,23.569693,0.0,126.85,48.261
2025-01-13 21:00:00+00:00,109.0,12311.19,0.0,452.0,1215.0,-1.85,20.282574,0.0,120.45,48.261
2025-01-13 22:00:00+00:00,95.8,11376.32,0.0,515.0,1288.0,-2.1,20.590143,0.0,114.9,48.261
2025-01-13 23:00:00+00:00,89.37,10524.66,0.0,527.0,1463.0,-2.15,21.505291,0.0,112.39,48.261
2025-01-14 00:00:00+00:00,88.75,10714.51,0.0,633.0,1564.0,-2.2,24.94413,0.0,105.07,46.947
2025-01-14 01:00:00+00:00,82.61,10528.82,0.0,644.0,1602.0,-0.85,23.565569,0.0,104.46,46.947
2025-01-14 02:00:00+00:00,82.06,10257.08,0.0,650.0,1621.0,-1.1,22.915916,0.0,100.37,46.947
2025-01-14 03:00:00+00:00,91.09,10191.77,0.0,641.0,1635.0,-0.85,22.277134,0.0,100.0,46.947
2025-01-14 04:00:00+00:00,100.55,10444.56,0.0,668.0,1637.0,-0.5,22.049082,0.0,109.97,46.947
2025-01-14 05:00:00+00:00,109.9,10759.74,0.0,699.0,1637.0,-0.35,22.609177,0.0,138.67,46.947
2025-01-14 06:00:00+00:00,152.42,11693.9,0.0,726.0,1625.0,-0.4,24.37721,0.0,177.83,46.947
2025-01-14 07:00:00+00:00,181.31,13036.56,0.0,735.0,1677.0,0.05,25.199997,0.0,218.8,46.947
2025-01-14 08:00:00+00:00,151.12,13804.69,6.0,735.0,1748.0,0.6,26.313267,0.0,171.0,46.947
2025-01-14 09:00:00+00:00,100.4,13886.34,356.0,726.0,1827.0,1.15,24.71512,37.399002,139.97,46.947
2025-01-14 10:00:00+00:00,104.45,13466.69,1052.0,694.0,1627.0,1.9,30.85307,0.0,115.58,46.947
2025-01-14 11:00:00+00:00,93.72,12833.29,1336.0,669.0,1429.0,2.65,27.237753,11.857333,104.83,46.947
2025-01-14 12:00:00+00:00,105.0,12500.7,1469.0,654.0,1271.0,3.85,20.466246,161.69362,103.11,46.947
2025-01-14 13:00:00+00:00,115.56,13202.96,1637.0,626.0,1279.0,4.4,25.284714,14.431959,105.55,46.947
2025-01-14 14:00:00+00:00,126.14,13013.2,1423.0,598.0,1318.0,4.75,16.546299,492.37286,135.34,46.947
2025-01-14 15:00:00+00:00,142.58,13667.94,1059.0,598.0,1371.0,4.75,20.38773,6.635374,140.82,46.947
2025-01-14 16:00:00+00:00,166.54,14296.41,106.0,549.0,1274.0,5.05,23.683512,0.0,149.0,46.947
2025-01-14 17:00:00+00:00,154.14,14190.6,0.0,505.0,1149.0,5.4,22.240019,0.0,140.41,46.947
2025-01-14 18:00:00+00:00,127.5,13317.98,0.0,453.0,1050.0,5.6,20.871464,0.0,119.6,46.947
2025-01-14 19:00:00+00:00,117.0,12883.13,0.0,445.0,1063.0,5.7,20.803045,0.0,105.0,46.947
2025-01-14 20:00:00+00:00,111.0,12218.95,0.0,436.0,1104.0,5.8,22.320724,0.0,118.27,46.947
2025-01-14 21:00:00+00:00,108.43,11602.29,0.0,417.0,1137.0,6.0,22.782625,0.0,109.0,46.947
2025-01-14 22:00:00+00:00,121.87,11152.24,0.0,375.0,931.0,6.25,17.82727,0.0,95.8,46.947
2025-01-14 23:00:00+00:00,97.17,10040.16,0.0,288.0,937.0,6.35,17.886242,0.0,89.37,46.947
2025-01-15 00:00:00+00:00,99.93,9817.01,0.0,223.0,800.0,6.45,15.743569,0.0,88.75,47.006
2025-01-15 01:00:00+00:00,100.0,9612.4,0.0,204.0,740.0,5.65,14.685176,0.0,82.61,47.006
2025-01-15 02:00:00+00:00,106.0,9175.19,0.0,195.0,687.0,5.75,14.120538,0.0,82.06,47.006
2025-01-15 03:00:00+00:00,105.35,9109.91,0.0,185.0,630.0,5.65,15.156386,0.0,91.09,47.006
2025-01-15 04:00:00+00:00,112.07,9139.99,0.0,160.0,580.0,5.65,16.666288,0.0,100.55,47.006
2025-01-15 05:00:00+00:00,134.68,9511.44,0.0,148.0,534.0,5.85,16.818203,0.0,109.9,47.006
2025-01-15 06:00:00+00:00,191.86,10256.16,0.0,131.0,501.0,5.9,16.685717,0.0,152.42,47.006
2025-01-15 07:00:00+00:00,300.71,11164.86,0.0,102.0,355.0,5.85,16.365158,0.0,181.31,47.006
2025-01-15 08:00:00+00:00,306.66,11703.9,0.0,74.0,234.0,5.65,13.462749,0.0,151.12,47.006
2025-01-15 09:00:00+00:00,300.0,11715.53,145.0,44.0,173.0,6.1,10.299397,18.490633,100.4,47.006
2025-01-15 10:00:00+00:00,282.6,11398.92,408.0,37.0,168.0,6.7,5.0528407,42.703674,104.45,47.006
2025-01-15 11:00:00+00:00,244.27,11377.43,542.0,34.0,167.0,7.15,5.6492476,27.36722,93.72,47.006
2025-01-15 12:00:00+00:00,230.34,11419.5,611.0,31.0,164.0,7.8,5.2478566,13.911453,105.0,47.006
2025-01-15 13:00:00+00:00,264.58,11990.56,627.0,20.0,165.0,7.15,5.4744864,7.131791,115.56,47.006
2025-01-15 14:00:00+00:00,272.73,12430.56,528.0,21.0,170.0,7.3,6.689125,25.535048,126.14,47.006
2025-01-15 15:00:00+00:00,298.92,12899.35,364.0,26.0,170.0,7.1,12.033103,0.0,142.58,47.006
2025-01-15 16:00:00+00:00,350.48,13560.51,107.0,26.0,119.0,7.05,11.556504,0.0,166.54,47.006
2025-01-15 17:00:00+00:00,309.56,13586.01,0.0,25.0,102.0,6.6,6.8423676,0.0,154.14,47.006
2025-01-15 18:00:00+00:00,262.42,13066.12,0.0,38.0,102.0,6.25,2.9301877,0.0,127.5,47.006
2025-01-15 19:00:00+00:00,179.45,12824.71,0.0,48.0,105.0,5.95,2.7238941,0.0,117.0,47.006
2025-01-15 20:00:00+00:00,150.94,12553.78,0.0,72.0,115.0,5.65,2.7238941,0.0,111.0,47.006
2025-01-15 21:00:00+00:00,140.85,12161.83,0.0,101.0,134.0,5.35,2.5772076,0.0,108.43,47.006
2025-01-15 22:00:00+00:00,123.9,11658.48,0.0,118.0,162.0,5.45,4.829907,0.0,121.87,47.006
2025-01-15 23:00:00+00:00,126.06,11264.84,0.0,62.0,84.0,5.5,7.1389914,0.0,97.17,47.006
2025-01-16 00:00:00+00:00,118.87,10790.44,0.0,98.0,142.0,5.45,9.459852,0.0,99.93,46.241
2025-01-16 01:00:00+00:00,111.3,10531.11,0.0,91.0,112.0,5.6,2.8116899,0.0,100.0,46.241
2025-01-16 02:00:00+00:00,104.4,10511.31,0.0,81.0,86.0,5.6,3.2399998,0.0,106.0,46.241
2025-01-16 03:00:00+00:00,103.12,10504.92,0.0,72.0,70.0,5.55,6.76618,0.0,105.35,46.241
2025-01-16 04:00:00+00:00,114.9,10710.58,0.0,75.0,88.0,5.6,11.19189,0.0,112.07,46.241
2025-01-16 05:00:00+00:00,129.9,11055.12,0.0,83.0,130.0,5.65,12.351988,0.0,134.68,46.241
2025-01-16 06:00:00+00:00,169.61,11979.86,0.0,95.0,186.0,5.6,12.835653,0.0,191.86,46.241
2025-01-16 07:00:00+00:00,199.73,13101.1,0.0,118.0,231.0,5.45,14.915039,0.0,300.71,46.241
2025-01-16 08:00:00+00:00,175.0,13895.58,4.0,135.0,301.0,5.3,15.683776,0.0,306.66,46.241
2025-01-16 09:00:00+00:00,151.9,14029.42,221.0,189.0,387.0,5.3,16.380001,0.0,300.0,46.241
2025-01-16 10:00:00+00:00,140.64,13237.97,847.0,169.0,372.0,5.6,16.5688,5.265119,282.6,46.241
2025-01-16 11:00:00+00:00,130.56,12529.81,1088.0,142.0,339.0,5.9,17.081041,19.32983,244.27,46.241
2025-01-16 12:00:00+00:00,128.71,12042.83,1206.0,131.0,305.0,6.05,15.188415,58.482132,230.34,46.241
2025-01-16 13:00:00+00:00,135.05,12099.33,1390.0,132.0,297.0,3.85,13.666967,17.617414,264.58,46.241
2025-01-16 14:00:00+00:00,156.74,12740.63,1202.0,134.0,301.0,3.95,13.4903965,4.1927323,272.73,46.241
2025-01-16 15:00:00+00:00,173.17,13775.4,887.0,135.0,293.0,3.95,13.948548,25.337425,298.92,46.241
2025-01-16 16:00:00+00:00,187.35,14356.46,128.0,124.0,234.0,3.8,14.292725,11.101884,350.48,46.241
2025-01-16 17:00:00+00:00,184.32,14442.33,0.0,109.0,206.0,3.55,14.174356,0.0,309.56,46.241
2025-01-16 18:00:00+00:00,179.97,13843.61,0.0,106.0,187.0,2.85,13.499999,0.0,262.42,46.241
2025-01-16 19:00:00+00:00,159.6,13569.33,0.0,155.0,286.0,1.9,13.358861,0.0,179.45,46.241
2025-01-16 20:00:00+00:00,141.76,13100.85,0.0,204.0,437.0,1.75,14.935662,0.0,150.94,46.241
2025-01-16 21:00:00+00:00,135.45,12440.55,0.0,267.0,616.0,1.75,15.585337,0.0,140.85,46.241
2025-01-16 22:00:00+00:00,123.9,11637.61,0.0,257.0,632.0,1.25,14.471821,0.0,123.9,46.241
2025-01-16 23:00:00+00:00,100.0,10986.65,0.0,190.0,551.0,1.1,13.590894,0.0,126.06,46.241
2025-01-17 00:00:00+00:00,110.0,10931.46,0.0,208.0,592.0,0.65,14.517644,0.0,118.87,46.887
2025-01-17 01:00:00+00:00,106.35,10740.88,0.0,187.0,514.0,2.25,14.539945,0.0,111.3,46.887
2025-01-17 02:00:00+00:00,105.9,10501.28,0.0,163.0,429.0,2.4,13.432632,0.0,104.4,46.887
2025-01-17 03:00:00+00:00,106.06,10406.39,0.0,150.0,356.0,2.4,12.108261,0.0,103.12,46.887
2025-01-17 04:00:00+00:00,112.0,10483.33,0.0,135.0,281.0,2.25,10.766949,0.0,114.9,46.887
2025-01-17 05:00:00+00:00,140.8,11111.26,0.0,112.0,219.0,2.15,7.653705,0.0,129.9,46.887
2025-01-17 06:00:00+00:00,175.01,12118.87,0.0,88.0,173.0,2.25,6.7469993,0.0,169.61,46.887
2025-01-17 07:00:00+00:00,208.13,13164.88,0.0,90.0,194.0,2.15,7.388775,0.0,199.73,46.887
2025-01-17 08:00:00+00:00,175.34,13871.77,12.0,95.0,229.0,2.05,7.1684303,0.0,175.0,46.887
2025-01-17 09:00:00+00:00,156.83,13595.71,477.0,102.0,270.0,2.05,5.692099,9.02813,151.9,46.887
2025-01-17 10:00:00+00:00,140.1,12961.8,1337.0,98.0,233.0,2.15,5.1165614,0.0,140.64,46.887
2025-01-17 11:00:00+00:00,126.44,12654.23,1668.0,93.0,168.0,2.5,5.441838,53.50354,130.56,46.887
2025-01-17 12:00:00+00:00,124.03,12694.37,1826.0,92.0,127.0,2.95,4.6102495,129.27507,128.71,46.887
2025-01-17 13:00:00+00:00,131.2,13019.13,1940.0,89.0,124.0,0.9,4.942631,27.846891,135.05,46.887
2025-01-17 14:00:00+00:00,147.69,13524.33,1694.0,86.0,128.0,1.05,5.771239,37.16915,156.74,46.887
2025-01-17 15:00:00+00:00,165.02,14656.73,1279.0,82.0,131.0,0.8,5.7628117,6.1888905,173.17,46.887
2025-01-17 16:00:00+00:00,177.75,16014.33,144.0,80.0,118.0,0.45,6.151683,0.0,187.35,46.887
2025-01-17 17:00:00+00:00,179.92,15634.59,0.0,80.0,117.0,0.25,6.5049515,0.0,184.32,46.887
2025-01-17 18:00:00+00:00,174.22,14978.49,0.0,90.0,122.0,0.1,5.2200003,0.0,179.97,46.887
2025-01-17 19:00:00+00:00,157.91,14486.36,0.0,88.0,119.0,-0.05,0.742159,0.0,159.6,46.887
2025-01-17 20:00:00+00:00,145.0,13968.81,0.0,79.0,115.0,-0.25,2.9301877,0.0,141.76,46.887
2025-01-17 21:00:00+00:00,139.97,13486.74,0.0,71.0,113.0,-0.35,3.3092597,0.0,135.45,46.887
2025-01-17 22:00:00+00:00,126.89,12894.66,0.0,59.0,107.0,-0.5,4.8466477,0.0,123.9,46.887
2025-01-17 23:00:00+00:00,125.34,12481.13,0.0,39.0,78.0,-0.7,5.7852573,0.0,100.0,46.887
2025-01-18 00:00:00+00:00,121.06,11963.38,0.0,58.0,130.0,-0.9,6.5248446,0.0,110.0,46.887
2025-01-18 01:00:00+00:00,121.0,11766.0,0.0,31.0,82.0,-1.3,8.3520775,0.0,106.35,46.887
2025-01-18 02:00:00+00:00,118.85,11698.39,0.0,15.0,44.0,-1.05,10.597094,0.0,105.9,46.887
2025-01-18 03:00:00+00:00,116.49,11618.51,0.0,10.0,27.0,-0.7,8.905908,0.0,106.06,46.887
2025-01-18 04:00:00+00:00,119.78,11650.75,0.0,10.0,27.0,-0.6,2.9522195,0.0,112.0,46.887
2025-01-18 05:00:00+00:00,119.81,11870.57,0.0,10.0,31.0,-0.4,4.293669,0.0,140.8,46.887
2025-01-18 06:00:00+00:00,133.49,12171.96,0.0,12.0,35.0,-0.25,8.688613,0.0,175.01,46.887
2025-01-18 07:00:00+00:00,145.65,12849.99,0.0,14.0,38.0,-0.3,12.601285,0.0,208.13,46.887
2025-01-18 08:00:00+00:00,144.1,13437.13,5.0,19.0,41.0,-0.2,13.558673,0.0,175.34,46.887
2025-01-18 09:00:00+00:00,131.37,13417.2,245.0,26.0,50.0,0.05,12.992458,17.832266,156.83,46.887
2025-01-18 10:00:00+00:00,121.57,13040.64,795.0,27.0,49.0,0.6,11.157097,66.51268,140.1,46.887
2025-01-18 11:00:00+00:00,118.87,12720.85,1024.0,27.0,48.0,1.35,10.385547,86.86812,126.44,46.887
2025-01-18 12:00:00+00:00,115.01,12651.95,1135.0,28.0,44.0,2.3,8.93859,201.811,124.03,46.887
2025-01-18 13:00:00+00:00,119.03,12763.16,2129.0,24.0,45.0,1.2,9.340941,192.53616,131.2,46.887
2025-01-18 14:00:00+00:00,130.56,13042.15,1866.0,20.0,49.0,1.45,8.431228,317.26395,147.69,46.887
2025-01-18 15:00:00+00:00,145.5,13761.05,1415.0,16.0,65.0,1.25,7.92,253.97714,165.02,46.887
2025-01-18 16:00:00+00:00,161.91,14648.64,123.0,42.0,139.0,-0.5,12.421304,149.05263,177.75,46.887
2025-01-18 17:00:00+00:00,167.57,14952.98,0.0,129.0,301.0,-1.0,16.50218,0.0,179.92,46.887
2025-01-18 18:00:00+00:00,167.85,14356.19,0.0,230.0,534.0,-1.25,17.146358,0.0,174.22,46.887
2025-01-18 19:00:00+00:00,156.12,13878.4,0.0,213.0,495.0,-1.35,17.965767,0.0,157.91,46.887
2025-01-18 20:00:00+00:00,143.42,13431.26,0.0,194.0,417.0,-1.4,18.201374,0.0,145.0,46.887
2025-01-18 21:00:00+00:00,136.4,13090.53,0.0,174.0,347.0,-1.6,17.339897,0.0,139.97,46.887
2025-01-18 22:00:00+00:00,129.36,12496.23,0.0,150.0,285.0,-2.05,14.689588,0.0,126.89,46.887
2025-01-18 23:00:00+00:00,129.75,12325.55,0.0,94.0,193.0,-2.45,12.241323,0.0,125.34,46.887
2025-01-19 00:00:00+00:00,124.26,11553.53,0.0,60.0,125.0,-2.6,11.1090765,0.0,121.06,46.887
2025-01-19 01:00:00+00:00,123.1,11075.76,0.0,41.0,97.0,-1.9,8.891343,0.0,121.0,46.887
2025-01-19 02:00:00+00:00,121.24,11088.12,0.0,31.0,81.0,-2.15,9.102021,0.0,118.85,46.887
2025-01-19 03:00:00+00:00,120.18,10937.8,0.0,24.0,67.0,-1.95,8.287822,0.0,116.49,46.887
2025-01-19 04:00:00+00:00,120.0,10982.75,0.0,21.0,59.0,-1.05,6.924738,0.0,119.78,46.887
2025-01-19 05:00:00+00:00,121.58,11204.38,0.0,22.0,57.0,-0.6,6.638072,0.0,119.81,46.887
2025-01-19 06:00:00+00:00,123.37,11630.92,0.0,24.0,60.0,-0.65,7.613382,0.0,133.49,46.887
2025-01-19 07:00:00+00:00,123.6,12342.93,0.0,26.0,67.0,-0.75,9.144637,0.0,145.65,46.887
2025-01-19 08:00:00+00:00,125.21,13106.61,19.0,28.0,75.0,-0.9,8.827344,0.0,144.1,46.887
2025-01-19 09:00:00+00:00,125.27,13477.73,711.0,30.0,85.0,-0.85,7.0843205,8.802366,131.37,46.887
2025-01-19 10:00:00+00:00,121.56,13685.55,1781.0,17.0,48.0,-0.55,4.829907,10.081876,121.57,46.887
2025-01-19 11:00:00+00:00,112.25,13835.72,2183.0,9.0,31.0,-0.3,4.3498964,22.390045,118.87,46.887
2025-01-19 12:00:00+00:00,107.51,13778.47,2374.0,6.0,20.0,0.05,4.2671766,53.197567,115.01,46.887
2025-01-19 13:00:00+00:00,116.81,13855.1,2484.0,7.0,21.0,-0.5,2.3400002,33.9543,119.03,46.887
2025-01-19 14:00:00+00:00,124.36,13981.47,2198.0,9.0,24.0,-0.3,2.4482648,40.056206,130.56,46.887
2025-01-19 15:00:00+00:00,137.57,14277.2,1704.0,10.0,24.0,-0.6,2.50064,0.0,145.5,46.887
2025-01-19 16:00:00+00:00,148.81,15204.4,146.0,10.0,26.0,-0.95,1.98,0.0,161.91,46.887
2025-01-19 17:00:00+00:00,159.19,15586.98,0.0,9.0,31.0,-1.2,2.1749482,0.0,167.57,46.887
2025-01-19 18:00:00+00:00,156.79,15166.84,0.0,9.0,45.0,-1.4,3.4152596,0.0,167.85,46.887
2025-01-19 19:00:00+00:00,149.31,14837.84,0.0,9.0,39.0,-1.65,5.1544156,0.0,156.12,46.887
2025-01-19 20:00:00+00:00,139.52,14320.16,0.0,11.0,33.0,-1.75,5.426933,0.0,143.42,46.887
2025-01-19 21:00:00+00:00,131.14,13790.23,0.0,12.0,28.0,-1.8,7.193247,0.0,136.4,46.887
2025-01-19 22:00:00+00:00,122.99,13188.16,0.0,14.0,40.0,-1.9,7.2649574,0.0,129.36,46.887
2025-01-19 23:00:00+00:00,122.27,11456.55,0.0,23.0,49.0,-1.95,5.315336,0.0,129.75,46.887
2025-01-20 00:00:00+00:00,119.45,11319.93,0.0,30.0,64.0,-2.0,5.6920996,0.0,124.26,47.853
2025-01-20 01:00:00+00:00,116.56,10978.02,0.0,32.0,59.0,-1.5,5.09435,0.0,123.1,47.853
2025-01-20 02:00:00+00:00,114.41,10890.02,0.0,34.0,61.0,-1.35,2.8460495,0.0,121.24,47.853
2025-01-20 03:00:00+00:00,115.45,10846.17,0.0,40.0,65.0,-1.2,2.0523157,0.0,120.18,47.853
2025-01-20 04:00:00+00:00,125.82,10949.42,0.0,62.0,53.0,-1.05,5.6920996,0.0,120.0,47.853
2025-01-20 05:00:00+00:00,157.7,11288.0,0.0,88.0,49.0,-0.9,8.461914,0.0,121.58,47.853
2025-01-20 06:00:00+00:00,260.24,12420.73,0.0,109.0,65.0,-0.8,9.793059,0.0,123.37,47.853
2025-01-20 07:00:00+00:00,404.11,13908.45,0.0,107.0,80.0,-0.75,11.753876,0.0,123.6,47.853
2025-01-20 08:00:00+00:00,291.18,14714.68,5.0,99.0,110.0,-0.8,11.091564,0.0,125.21,47.853
2025-01-20 09:00:00+00:00,236.29,14571.58,174.0,91.0,159.0,-0.5,9.290511,0.0,125.27,47.853
2025-01-20 10:00:00+00:00,187.69,13912.04,470.0,96.0,161.0,-0.15,11.592895,0.0,121.56,47.853
2025-01-20 11:00:00+00:00,176.13,13369.23,624.0,101.0,163.0,0.05,13.169556,7.3723855,112.25,47.853
2025-01-20 12:00:00+00:00,171.39,13194.34,699.0,108.0,180.0,0.45,13.466357,42.71878,107.51,47.853
2025-01-20 13:00:00+00:00,190.3,13427.74,718.0,121.0,214.0,0.4,13.207634,3.3528132,116.81,47.853
2025-01-20 14:00:00+00:00,262.81,13920.82,611.0,139.0,261.0,0.55,14.347028,0.0,124.36,47.853
2025-01-20 15:00:00+00:00,370.28,14671.81,430.0,163.0,306.0,0.55,10.564942,0.0,137.57,47.853
2025-01-20 16:00:00+00:00,523.47,15493.98,133.0,187.0,339.0,0.3,13.596852,0.0,148.81,47.853
2025-01-20 17:00:00+00:00,473.28,15408.56,0.0,203.0,407.0,0.25,16.011908,0.0,159.19,47.853
2025-01-20 18:00:00+00:00,295.57,14591.96,0.0,221.0,498.0,0.2,16.32055,0.0,156.79,47.853
2025-01-20 19:00:00+00:00,220.0,13884.81,0.0,225.0,525.0,-0.05,17.161469,0.0,149.31,47.853
2025-01-20 20:00:00+00:00,170.0,13259.7,0.0,236.0,549.0,0.0,18.435726,0.0,139.52,47.853
2025-01-20 21:00:00+00:00,152.74,12563.1,0.0,267.0,576.0,-0.85,17.637245,0.0,131.14,47.853
2025-01-20 22:00:00+00:00,137.74,11872.28,0.0,309.0,631.0,-0.45,15.8502245,0.0,122.99,47.853
2025-01-20 23:00:00+00:00,113.0,11388.16,0.0,300.0,802.0,-0.55,14.584443,0.0,122.27,47.853
2025-01-21 00:00:00+00:00,106.76,11077.72,0.0,281.0,793.0,-0.65,16.520823,0.0,119.45,50.027
2025-01-21 01:00:00+00:00,103.8,10797.17,0.0,303.0,864.0,0.1,15.922624,0.0,116.56,50.027
2025-01-21 02:00:00+00:00,109.68,10527.51,0.0,335.0,941.0,0.05,19.3104,0.0,114.41,50.027
2025-01-21 03:00:00+00:00,113.0,10498.6,0.0,399.0,1010.0,0.1,19.21284,0.0,115.45,50.027
2025-01-21 04:00:00+00:00,120.73,10801.71,0.0,374.0,997.0,-0.1,16.986889,0.0,125.82,50.027
